date,session_key_x,y,driver_number_x,meeting_key_x,z,x,session_key_y,meeting_key_y,driver_number_y,speed,n_gear,drs,throttle,brake,rpm
2023-09-15 12:45:02.366000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:02.586000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:02.986000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:04.187000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:04.606000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:05.386000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:05.606000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:06.086000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:06.506000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:07.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:07.326000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:07.526000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:07.826000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:08.046000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:08.386000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:08.726000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:09.126000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:09.286000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:10.047000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:10.307000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:10.627000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:10.867000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:11.406000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:11.846000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:12.126000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:12.446000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:12.686000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:13.446000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:14.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:14.386000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:14.526000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:15.346000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:15.466000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:16.607000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:17.067000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:17.686000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:17.886000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:18.066000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:18.406000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:18.726000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:19.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:19.386000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:19.566000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:20.026000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:20.226000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:20.446000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:20.566000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:21.286000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:21.326000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:21.606000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:21.866000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:22.066000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:23.227000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:23.447000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:23.527000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:23.707000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:24.066000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:24.906000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:25.266000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:25.506000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:25.926000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:26.286000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:26.946000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:27.126000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:27.526000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:28.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:28.606000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:28.846000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:29.366000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:29.807000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:30.567000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:31.026000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:31.226000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:31.666000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:31.886000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:32.246000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:33.086000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:33.246000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:33.366000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:33.586000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:34.226000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:34.366000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:35.086000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:35.406000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:35.626000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:35.967000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:36.367000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:36.447000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:37.167000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:37.426000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:38.106000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:38.326000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:38.546000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:38.706000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:38.986000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:39.346000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:40.006000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:40.546000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:40.986000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:41.286000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:41.586000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:41.766000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:42.086000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:42.286000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:42.727000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:42.907000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:43.926000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:44.766000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:45.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:45.486000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:45.946000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:46.266000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:46.686000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:47.486000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:47.706000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:47.946000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:48.106000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:48.386000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:48.666000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:49.207000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:49.727000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:49.927000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:50.327000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:50.606000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:50.666000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:50.906000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:51.886000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:52.206000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:52.566000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:52.926000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:53.206000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:53.426000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:54.046000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:55.066000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:55.366000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:55.807000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:56.027000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:57.306000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:57.566000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:58.086000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:58.486000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:58.806000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:59.046000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:59.326000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:59.546000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:45:59.946000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:00.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:00.606000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:00.906000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:01.366000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:01.766000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:02.166000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:02.467000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:03.067000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:03.447000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:03.626000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:04.066000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:04.446000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:05.226000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:05.626000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:06.106000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:06.406000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:06.666000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:06.906000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:07.066000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:07.246000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:07.486000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:07.726000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:08.106000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:08.506000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:08.686000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:09.187000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:09.367000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:09.587000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:09.747000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:10.047000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:10.346000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:10.826000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:11.026000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:11.866000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:12.006000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:12.186000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:12.466000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:13.246000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:13.526000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:14.066000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:14.266000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:14.686000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:14.906000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:15.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:15.467000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:16.866000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15 12:46:17.146000+00:00,9159,0,1,1219,0,0,9159.0,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
